日期,日期性质,等待时长区间,该时长对应病例数
2024-12-30,周一,1:00-1:30,20
2024-12-30,周一,1:30-2:00,9
2024-12-30,周一,2:00-2:30,2
2024-12-30,周一,3:30-4:00,1
2024-12-30,周一,>4:00,3
2024-12-31,周二,0:00-0:30,15
2024-12-31,周二,0:30-1:00,14
2024-12-31,周二,1:00-1:30,4
2024-12-31,周二,1:30-2:00,1
2024-12-31,周二,2:00-2:30,1
2024-12-31,周二,2:30-3:00,1
2024-12-31,周二,3:00-3:30,1
2024-12-31,周二,>4:00,1
2025-01-01,周三,0:00-0:30,90
2025-01-02,周四,0:00-0:30,79
2025-01-02,周四,3:30-4:00,1
2025-01-02,周四,>4:00,1
2025-01-03,周五,0:00-0:30,74
2025-01-04,周六,0:00-0:30,113
2025-01-05,周日,0:00-0:30,123
2025-01-06,周一,0:00-0:30,71
2025-01-07,周二,0:00-0:30,76
2025-01-08,周三,0:00-0:30,75
2025-01-09,周四,0:00-0:30,114
2025-01-10,周五,0:00-0:30,71
2025-01-11,周六,0:00-0:30,132
2025-01-12,周日,0:00-0:30,136
2025-01-13,周一,0:00-0:30,82
2025-01-14,周二,0:00-0:30,94
2025-01-15,周三,0:00-0:30,101
2025-01-16,周四,0:00-0:30,67
2025-01-17,周五,0:00-0:30,64
2025-01-18,周六,0:00-0:30,107
2025-01-19,周日,0:00-0:30,120
2025-01-20,周一,0:00-0:30,85
2025-01-21,周二,0:00-0:30,88
2025-01-22,周三,0:00-0:30,62
2025-01-23,周四,0:00-0:30,67
2025-01-24,周五,0:00-0:30,68
2025-01-25,周六,0:00-0:30,108
2025-01-26,周日,0:00-0:30,86
2025-01-27,周一,0:00-0:30,43
2025-02-05,周三,0:00-0:30,126
2025-02-06,周四,0:00-0:30,98
2025-02-07,周五,0:00-0:30,106
2025-02-08,周六,0:00-0:30,91
2025-02-09,周日,0:00-0:30,157
2025-02-10,周一,0:00-0:30,110
2025-02-11,周二,0:00-0:30,86
2025-02-12,周三,0:00-0:30,89
2025-02-13,周四,0:00-0:30,100
2025-02-14,周五,0:00-0:30,81
2025-02-15,周六,0:00-0:30,137
2025-02-16,周日,0:00-0:30,155
2025-02-17,周一,0:00-0:30,100
2025-02-18,周二,0:00-0:30,89
2025-02-19,周三,0:00-0:30,71
2025-02-20,周四,0:00-0:30,86
2025-02-21,周五,0:00-0:30,95
2025-02-22,周六,0:00-0:30,131
2025-02-23,周日,0:00-0:30,130
2025-02-24,周一,0:00-0:30,73
2025-02-25,周二,0:00-0:30,70
2025-02-26,周三,0:00-0:30,75
2025-02-27,周四,0:00-0:30,71
2025-02-28,周五,0:00-0:30,83
2025-03-01,周六,0:00-0:30,131
2025-03-02,周日,0:00-0:30,156
2025-03-03,周一,0:00-0:30,93
2025-03-04,周二,0:00-0:30,85
2025-03-05,周三,0:00-0:30,83
2025-03-06,周四,0:00-0:30,81
2025-03-07,周五,0:00-0:30,85
2025-03-08,周六,0:00-0:30,123
2025-03-09,周日,0:00-0:30,148
2025-03-10,周一,0:00-0:30,74
2025-03-11,周二,0:00-0:30,87
2025-03-12,周三,0:00-0:30,97
2025-03-13,周四,0:00-0:30,81
2025-03-14,周五,0:00-0:30,75
2025-03-15,周六,0:00-0:30,141
2025-03-16,周日,0:00-0:30,147
2025-03-17,周一,0:00-0:30,89
2025-03-18,周二,0:00-0:30,88
2025-03-19,周三,0:00-0:30,77
2025-03-20,周四,0:00-0:30,87
2025-03-21,周五,0:00-0:30,77
2025-03-22,周六,0:00-0:30,154
2025-03-23,周日,0:00-0:30,116
2025-03-24,周一,0:00-0:30,79
2025-03-25,周二,0:00-0:30,99
2025-03-26,周三,0:00-0:30,82
2025-03-27,周四,0:00-0:30,85
2025-03-28,周五,0:00-0:30,69
2025-03-29,周六,0:00-0:30,148
2025-03-30,周日,0:00-0:30,125
2025-03-31,周一,0:00-0:30,78
2025-04-01,周二,0:00-0:30,101
2025-04-02,周三,0:00-0:30,88
2025-04-03,周四,0:00-0:30,81
2025-04-04,周五,0:00-0:30,116
2025-04-05,周六,0:00-0:30,119
2025-04-06,周日,0:00-0:30,150
2025-04-07,周一,0:00-0:30,86
2025-04-08,周二,0:00-0:30,75
2025-04-09,周三,0:00-0:30,87
2025-04-10,周四,0:00-0:30,91
2025-04-11,周五,0:00-0:30,65
2025-04-12,周六,0:00-0:30,86
2025-04-13,周日,0:00-0:30,124
2025-04-14,周一,0:00-0:30,75
2025-04-15,周二,0:00-0:30,96
2025-04-16,周三,0:00-0:30,90
2025-04-17,周四,0:00-0:30,97
2025-04-18,周五,0:00-0:30,96
2025-04-19,周六,0:00-0:30,139
2025-04-20,周日,0:00-0:30,161
2025-04-21,周一,0:00-0:30,79
2025-04-22,周二,0:00-0:30,103
2025-04-23,周三,0:00-0:30,85
2025-04-24,周四,0:00-0:30,93
2025-04-25,周五,0:00-0:30,83
2025-04-26,周六,0:00-0:30,123
2025-04-27,周日,0:00-0:30,90
2025-04-28,周一,0:00-0:30,97
2025-04-29,周二,0:00-0:30,112
2025-04-30,周三,0:00-0:30,71
2025-05-01,周四,0:00-0:30,142
2025-05-02,周五,0:00-0:30,122
2025-05-03,周六,0:00-0:30,115
2025-05-04,周日,0:00-0:30,140
2025-05-05,周一,0:00-0:30,99
2025-05-06,周二,0:00-0:30,88
2025-05-07,周三,0:00-0:30,93
2025-05-08,周四,0:00-0:30,79
2025-05-09,周五,0:00-0:30,65
2025-05-10,周六,0:00-0:30,144
2025-05-11,周日,0:00-0:30,142
2025-05-12,周一,0:00-0:30,67
2025-05-13,周二,0:00-0:30,125
2025-05-14,周三,0:00-0:30,85
2025-05-15,周四,0:00-0:30,101
2025-05-16,周五,0:00-0:30,72
2025-05-17,周六,0:00-0:30,138
2025-05-18,周日,0:00-0:30,140
2025-05-19,周一,0:00-0:30,86
2025-05-20,周二,0:00-0:30,91
2025-05-21,周三,0:00-0:30,92
2025-05-22,周四,0:00-0:30,84
2025-05-23,周五,0:00-0:30,92
2025-05-24,周六,0:00-0:30,137
2025-05-25,周日,0:00-0:30,144
2025-05-26,周一,0:00-0:30,97
2025-05-27,周二,0:00-0:30,72
2025-05-28,周三,0:00-0:30,97
2025-05-29,周四,0:00-0:30,92
2025-05-30,周五,0:00-0:30,105
2025-05-31,周六,0:00-0:30,110
2025-06-01,周日,0:00-0:30,111
2025-06-02,周一,0:00-0:30,91
2025-06-03,周二,0:00-0:30,65
2025-06-04,周三,0:00-0:30,99
2025-06-05,周四,0:00-0:30,84
2025-06-06,周五,0:00-0:30,72
2025-06-07,周六,0:00-0:30,120
2025-06-08,周日,0:00-0:30,144
2025-06-09,周一,0:00-0:30,86
2025-06-10,周二,0:00-0:30,83
2025-06-11,周三,0:00-0:30,79
2025-06-12,周四,0:00-0:30,90
2025-06-13,周五,0:00-0:30,81
2025-06-14,周六,0:00-0:30,117
2025-06-15,周日,0:00-0:30,121
2025-06-16,周一,0:00-0:30,88
2025-06-17,周二,0:00-0:30,97
2025-06-18,周三,0:00-0:30,87
2025-06-19,周四,0:00-0:30,93
2025-06-20,周五,0:00-0:30,97
2025-06-21,周六,0:00-0:30,137
2025-06-22,周日,0:00-0:30,141
2025-06-23,周一,0:00-0:30,74
2025-06-24,周二,0:00-0:30,73
2025-06-25,周三,0:00-0:30,75
2025-06-26,周四,0:00-0:30,107
2025-06-27,周五,0:00-0:30,98
2025-06-28,周六,0:00-0:30,139
2025-06-29,周日,0:00-0:30,139
2025-06-30,周一,0:00-0:30,99
2025-07-01,周二,0:00-0:30,73
2025-07-02,周三,0:00-0:30,93
2025-07-03,周四,0:00-0:30,85
2025-07-04,周五,0:00-0:30,81
2025-07-05,周六,0:00-0:30,138
2025-07-06,周日,0:00-0:30,148
2025-07-07,周一,0:00-0:30,120
2025-07-08,周二,0:00-0:30,79
2025-07-09,周三,0:00-0:30,100
2025-07-10,周四,0:00-0:30,98
2025-07-11,周五,0:00-0:30,73
2025-07-12,周六,0:00-0:30,130
2025-07-13,周日,0:00-0:30,151
2025-07-14,周一,0:00-0:30,106
2025-07-15,周二,0:00-0:30,90
2025-07-16,周三,0:00-0:30,94
2025-07-17,周四,0:00-0:30,70
2025-07-18,周五,0:00-0:30,74
2025-07-19,周六,0:00-0:30,130
2025-07-20,周日,0:00-0:30,130
2025-07-21,周一,0:00-0:30,77
2025-07-22,周二,0:00-0:30,70
2025-07-23,周三,0:00-0:30,71
2025-07-24,周四,0:00-0:30,72
2025-07-25,周五,0:00-0:30,60
2025-07-26,周六,0:00-0:30,98
2025-07-27,周日,0:00-0:30,137
2025-07-28,周一,0:00-0:30,106
2025-07-29,周二,0:00-0:30,70
2025-07-30,周三,0:00-0:30,79
2025-07-31,周四,0:00-0:30,93
2025-08-01,周五,0:00-0:30,88
2025-08-02,周六,0:00-0:30,128
2025-08-03,周日,0:00-0:30,136
2025-08-04,周一,0:00-0:30,101
2025-08-05,周二,0:00-0:30,102
2025-08-06,周三,0:00-0:30,100
2025-08-07,周四,0:00-0:30,101
2025-08-08,周五,0:00-0:30,86
2025-08-09,周六,0:00-0:30,135
2025-08-10,周日,0:00-0:30,159
2025-08-11,周一,0:00-0:30,94
2025-08-12,周二,0:00-0:30,96
2025-08-13,周三,0:00-0:30,80
2025-08-14,周四,0:00-0:30,105
2025-08-15,周五,0:00-0:30,92
2025-08-16,周六,0:00-0:30,106
2025-08-17,周日,0:00-0:30,116
2025-08-18,周一,0:00-0:30,101
2025-08-19,周二,0:00-0:30,83
2025-08-20,周三,0:00-0:30,87
2025-08-21,周四,0:00-0:30,66
2025-08-22,周五,0:00-0:30,73
2025-08-23,周六,0:00-0:30,143
2025-08-24,周日,0:00-0:30,126
2025-08-25,周一,0:00-0:30,94
2025-08-26,周二,0:00-0:30,101
2025-08-27,周三,0:00-0:30,76
2025-08-28,周四,0:00-0:30,94
2025-08-29,周五,0:00-0:30,79
2025-08-30,周六,0:00-0:30,151
2025-08-31,周日,0:00-0:30,158
2025-09-01,周一,0:00-0:30,120
2025-09-02,周二,0:00-0:30,96
2025-09-03,周三,0:00-0:30,65
2025-09-04,周四,0:00-0:30,105
2025-09-05,周五,0:00-0:30,108
2025-09-06,周六,0:00-0:30,143
2025-09-07,周日,0:00-0:30,146
2025-09-08,周一,0:00-0:30,109
2025-09-09,周二,0:00-0:30,91
2025-09-10,周三,0:00-0:30,85
2025-09-11,周四,0:00-0:30,99
2025-09-12,周五,0:00-0:30,74
2025-09-13,周六,0:00-0:30,160
2025-09-14,周日,0:00-0:30,142
2025-09-15,周一,0:00-0:30,106
2025-09-16,周二,0:00-0:30,87
2025-09-17,周三,0:00-0:30,102
2025-09-18,周四,0:00-0:30,105
2025-09-19,周五,0:00-0:30,95
2025-09-20,周六,0:00-0:30,135
2025-09-21,周日,0:00-0:30,158
2025-09-22,周一,0:00-0:30,97
2025-09-23,周二,0:00-0:30,98
2025-09-24,周三,0:00-0:30,117
2025-09-25,周四,0:00-0:30,122
2025-09-26,周五,0:00-0:30,103
2025-09-27,周六,0:00-0:30,143
2025-09-28,周日,0:00-0:30,131
2025-09-29,周一,0:00-0:30,103
2025-09-30,周二,0:00-0:30,104
2025-10-01,周三,0:00-0:30,104
2025-10-02,周四,0:00-0:30,130
2025-10-03,周五,0:00-0:30,128
2025-10-04,周六,0:00-0:30,104
2025-10-05,周日,0:00-0:30,165
2025-10-06,周一,0:00-0:30,101
2025-10-07,周二,0:00-0:30,105
2025-10-08,周三,0:00-0:30,84
2025-10-09,周四,0:00-0:30,101
2025-10-10,周五,0:00-0:30,92
2025-10-11,周六,0:00-0:30,131
2025-10-12,周日,0:00-0:30,147
2025-10-13,周一,0:00-0:30,125
2025-10-14,周二,0:00-0:30,91
2025-10-15,周三,0:00-0:30,100
2025-10-16,周四,0:00-0:30,109
2025-10-17,周五,0:00-0:30,108
2025-10-18,周六,0:00-0:30,142
2025-10-19,周日,0:00-0:30,166
2025-10-20,周一,0:00-0:30,134
2025-10-21,周二,0:00-0:30,112
2025-10-22,周三,0:00-0:30,95
2025-10-23,周四,0:00-0:30,111
2025-10-24,周五,0:00-0:30,105
2025-10-25,周六,0:00-0:30,153
2025-10-26,周日,0:00-0:30,177
2025-10-27,周一,0:00-0:30,124
2025-10-28,周二,0:00-0:30,116
2025-10-29,周三,0:00-0:30,103
2025-10-30,周四,0:00-0:30,104
2025-10-31,周五,0:00-0:30,99
2025-11-01,周六,0:00-0:30,140
2025-11-02,周日,0:00-0:30,130
2025-11-03,周一,0:00-0:30,99
2025-11-04,周二,0:00-0:30,115
2025-11-05,周三,0:00-0:30,114
2025-11-06,周四,0:00-0:30,112
2025-11-07,周五,0:00-0:30,117
2025-11-08,周六,0:00-0:30,153
2025-11-09,周日,0:00-0:30,148
2025-11-10,周一,0:00-0:30,121
2025-11-11,周二,0:00-0:30,131
2025-11-12,周三,0:00-0:30,108
2025-11-13,周四,0:00-0:30,129
2025-11-14,周五,0:00-0:30,94
2025-11-15,周六,0:00-0:30,156
2025-11-16,周日,0:00-0:30,163
2025-11-17,周一,0:00-0:30,118
2025-11-18,周二,0:00-0:30,106
2025-11-19,周三,0:00-0:30,114
2025-11-20,周四,0:00-0:30,124
2025-11-21,周五,0:00-0:30,111
2025-11-22,周六,0:00-0:30,145
2025-11-23,周日,0:00-0:30,176
2025-11-24,周一,0:00-0:30,106
2025-11-25,周二,0:00-0:30,108
2025-11-26,周三,0:00-0:30,97
2025-11-27,周四,0:00-0:30,98
2025-11-28,周五,0:00-0:30,105
2025-11-29,周六,0:00-0:30,159
2025-11-30,周日,0:00-0:30,184
2025-12-01,周一,0:00-0:30,91
2025-12-02,周二,0:00-0:30,90
2025-12-03,周三,0:00-0:30,118
2025-12-04,周四,0:00-0:30,121
2025-12-05,周五,0:00-0:30,119
2025-12-06,周六,0:00-0:30,140
2025-12-06,周六,>4:00,1
2025-12-07,周日,0:00-0:30,158
2025-12-08,周一,0:00-0:30,118
2025-12-09,周二,0:00-0:30,119
2025-12-10,周三,0:00-0:30,107
2025-12-11,周四,0:00-0:30,98
2025-12-12,周五,0:00-0:30,100
2025-12-13,周六,0:00-0:30,152
2025-12-14,周日,0:00-0:30,174
2025-12-15,周一,0:00-0:30,106
2025-12-16,周二,0:00-0:30,123
2025-12-17,周三,0:00-0:30,103
2025-12-18,周四,0:00-0:30,121
2025-12-19,周五,0:00-0:30,91
2025-12-20,周六,0:00-0:30,153
2025-12-21,周日,0:00-0:30,161
2025-12-22,周一,0:00-0:30,92
2025-12-23,周二,0:00-0:30,105
2025-12-24,周三,0:00-0:30,125
2025-12-25,周四,0:00-0:30,106
2025-12-26,周五,0:00-0:30,101
2025-12-27,周六,0:00-0:30,177
2025-12-28,周日,0:00-0:30,155
2025-12-29,周一,0:00-0:30,129
2025-12-30,周二,0:00-0:30,110
2025-12-31,周三,0:00-0:30,55
2026-01-01,周四,0:00-0:30,9
2026-01-01,周四,0:30-1:00,16
2026-01-01,周四,1:00-1:30,27
2026-01-01,周四,1:30-2:00,17
2026-01-01,周四,2:00-2:30,20
2026-01-01,周四,2:30-3:00,32
2026-01-01,周四,3:00-3:30,15
2026-01-01,周四,3:30-4:00,6
2026-01-01,周四,>4:00,3
2026-01-02,周五,0:00-0:30,17
2026-01-02,周五,0:30-1:00,37
2026-01-02,周五,1:00-1:30,26
2026-01-02,周五,1:30-2:00,25
2026-01-02,周五,2:00-2:30,16
2026-01-02,周五,2:30-3:00,7
2026-01-02,周五,3:00-3:30,4
2026-01-03,周六,0:00-0:30,26
2026-01-03,周六,0:30-1:00,58
2026-01-03,周六,1:00-1:30,32
2026-01-03,周六,1:30-2:00,14
2026-01-03,周六,2:00-2:30,1
2026-01-03,周六,2:30-3:00,3
2026-01-04,周日,0:00-0:30,21
2026-01-04,周日,0:30-1:00,22
2026-01-04,周日,1:00-1:30,15
2026-01-04,周日,1:30-2:00,23
2026-01-04,周日,2:00-2:30,40
2026-01-04,周日,2:30-3:00,20
2026-01-04,周日,3:00-3:30,6
2026-01-04,周日,>4:00,1
2026-01-05,周一,0:00-0:30,10
2026-01-05,周一,0:30-1:00,21
2026-01-05,周一,1:00-1:30,24
2026-01-05,周一,1:30-2:00,12
2026-01-05,周一,2:00-2:30,20
2026-01-05,周一,2:30-3:00,12
2026-01-05,周一,3:00-3:30,15
2026-01-05,周一,3:30-4:00,10
2026-01-05,周一,>4:00,6
2026-01-06,周二,0:00-0:30,13
2026-01-06,周二,0:30-1:00,35
2026-01-06,周二,1:00-1:30,36
2026-01-06,周二,1:30-2:00,21
2026-01-06,周二,2:00-2:30,6
2026-01-06,周二,2:30-3:00,2
2026-01-06,周二,3:30-4:00,1
2026-01-06,周二,>4:00,1
2026-01-07,周三,0:00-0:30,30
2026-01-07,周三,0:30-1:00,39
2026-01-07,周三,1:00-1:30,22
2026-01-07,周三,1:30-2:00,12
2026-01-07,周三,2:00-2:30,13
2026-01-07,周三,2:30-3:00,2
2026-01-08,周四,0:00-0:30,13
2026-01-08,周四,0:30-1:00,25
2026-01-08,周四,1:00-1:30,23
2026-01-08,周四,1:30-2:00,24
2026-01-08,周四,2:00-2:30,15
2026-01-08,周四,2:30-3:00,5
2026-01-08,周四,3:00-3:30,2
2026-01-08,周四,>4:00,2
2026-01-09,周五,0:00-0:30,14
2026-01-09,周五,0:30-1:00,19
2026-01-09,周五,1:00-1:30,24
2026-01-09,周五,1:30-2:00,27
2026-01-09,周五,2:00-2:30,20
2026-01-09,周五,2:30-3:00,15
2026-01-09,周五,3:00-3:30,4
2026-01-09,周五,3:30-4:00,1
2026-01-09,周五,>4:00,1
2026-01-10,周六,0:00-0:30,39
2026-01-10,周六,0:30-1:00,40
2026-01-10,周六,1:00-1:30,32
2026-01-10,周六,1:30-2:00,16
2026-01-10,周六,2:00-2:30,15
2026-01-10,周六,2:30-3:00,3
2026-01-10,周六,>4:00,1
2026-01-11,周日,0:00-0:30,16
2026-01-11,周日,0:30-1:00,16
2026-01-11,周日,1:00-1:30,11
2026-01-11,周日,1:30-2:00,29
2026-01-11,周日,2:00-2:30,45
2026-01-11,周日,2:30-3:00,37
2026-01-11,周日,3:00-3:30,18
2026-01-11,周日,3:30-4:00,4
2026-01-11,周日,>4:00,7
2026-01-12,周一,0:00-0:30,26
2026-01-12,周一,0:30-1:00,29
2026-01-12,周一,1:00-1:30,23
2026-01-12,周一,1:30-2:00,22
2026-01-12,周一,2:00-2:30,7
2026-01-12,周一,2:30-3:00,2
2026-01-12,周一,3:30-4:00,2
2026-01-12,周一,>4:00,2
2026-01-13,周二,0:00-0:30,12
2026-01-13,周二,0:30-1:00,21
2026-01-13,周二,1:00-1:30,12
2026-01-13,周二,1:30-2:00,14
2026-01-13,周二,2:00-2:30,24
2026-01-13,周二,2:30-3:00,31
2026-01-13,周二,3:00-3:30,18
2026-01-13,周二,3:30-4:00,2
2026-01-14,周三,0:00-0:30,17
2026-01-14,周三,0:30-1:00,38
2026-01-14,周三,1:00-1:30,30
2026-01-14,周三,1:30-2:00,29
2026-01-14,周三,2:30-3:00,1
2026-01-15,周四,0:00-0:30,25
2026-01-15,周四,0:30-1:00,22
2026-01-15,周四,1:00-1:30,23
2026-01-15,周四,1:30-2:00,25
2026-01-15,周四,2:00-2:30,29
2026-01-15,周四,2:30-3:00,8
2026-01-15,周四,3:00-3:30,4
2026-01-15,周四,>4:00,1
2026-01-16,周五,0:00-0:30,17
2026-01-16,周五,0:30-1:00,28
2026-01-16,周五,1:00-1:30,31
2026-01-16,周五,1:30-2:00,18
2026-01-16,周五,2:00-2:30,8
2026-01-16,周五,2:30-3:00,3
2026-01-16,周五,>4:00,2
2026-01-17,周六,0:00-0:30,23
2026-01-17,周六,0:30-1:00,53
2026-01-17,周六,1:00-1:30,33
2026-01-17,周六,1:30-2:00,17
2026-01-17,周六,2:00-2:30,7
2026-01-17,周六,2:30-3:00,4
2026-01-17,周六,3:00-3:30,1
2026-01-17,周六,3:30-4:00,1
2026-01-17,周六,>4:00,2
2026-01-18,周日,0:00-0:30,18
2026-01-18,周日,0:30-1:00,34
2026-01-18,周日,1:00-1:30,53
2026-01-18,周日,1:30-2:00,34
2026-01-18,周日,2:00-2:30,8
2026-01-18,周日,2:30-3:00,9
2026-01-18,周日,3:00-3:30,6
2026-01-18,周日,3:30-4:00,1
2026-01-18,周日,>4:00,2
2026-01-19,周一,0:00-0:30,11
2026-01-19,周一,0:30-1:00,29
2026-01-19,周一,1:00-1:30,55
2026-01-19,周一,1:30-2:00,19
2026-01-19,周一,2:00-2:30,7
2026-01-19,周一,2:30-3:00,8
2026-01-19,周一,3:00-3:30,2
2026-01-20,周二,0:00-0:30,21
2026-01-20,周二,0:30-1:00,49
2026-01-20,周二,1:00-1:30,30
2026-01-20,周二,1:30-2:00,3
2026-01-20,周二,3:30-4:00,1
2026-01-20,周二,>4:00,2
2026-01-21,周三,0:00-0:30,15
2026-01-21,周三,0:30-1:00,25
2026-01-21,周三,1:00-1:30,38
2026-01-21,周三,1:30-2:00,20
2026-01-21,周三,2:00-2:30,15
2026-01-21,周三,2:30-3:00,5
2026-01-21,周三,3:00-3:30,2
2026-01-21,周三,>4:00,2
2026-01-22,周四,0:00-0:30,7
2026-01-22,周四,0:30-1:00,30
2026-01-22,周四,1:00-1:30,22
2026-01-22,周四,1:30-2:00,13
2026-01-22,周四,2:00-2:30,8
2026-01-22,周四,2:30-3:00,13
2026-01-22,周四,3:00-3:30,16
2026-01-22,周四,3:30-4:00,6
2026-01-22,周四,>4:00,13
2026-01-23,周五,0:00-0:30,17
2026-01-23,周五,0:30-1:00,30
2026-01-23,周五,1:00-1:30,32
2026-01-23,周五,1:30-2:00,14
2026-01-23,周五,2:00-2:30,20
2026-01-23,周五,2:30-3:00,4
2026-01-23,周五,3:00-3:30,1
2026-01-24,周六,0:00-0:30,19
2026-01-24,周六,0:30-1:00,33
2026-01-24,周六,1:00-1:30,51
2026-01-24,周六,1:30-2:00,48
2026-01-24,周六,2:00-2:30,19
2026-01-24,周六,2:30-3:00,12
2026-01-24,周六,3:00-3:30,4
2026-01-24,周六,>4:00,1
2026-01-25,周日,0:00-0:30,30
2026-01-25,周日,0:30-1:00,56
2026-01-25,周日,1:00-1:30,46
2026-01-25,周日,1:30-2:00,19
2026-01-25,周日,2:00-2:30,1
2026-01-25,周日,2:30-3:00,1
2026-01-25,周日,3:30-4:00,1
2026-01-25,周日,>4:00,1
2026-01-26,周一,0:00-0:30,15
2026-01-26,周一,0:30-1:00,24
2026-01-26,周一,1:00-1:30,25
2026-01-26,周一,1:30-2:00,27
2026-01-26,周一,2:00-2:30,34
2026-01-26,周一,2:30-3:00,28
2026-01-26,周一,3:00-3:30,7
2026-01-26,周一,>4:00,3
2026-01-27,周二,0:00-0:30,103
2026-01-27,周二,0:30-1:00,3
2026-01-27,周二,1:00-1:30,5
2026-01-27,周二,2:00-2:30,2
2026-01-27,周二,2:30-3:00,3
2026-01-27,周二,3:00-3:30,1
2026-01-27,周二,>4:00,2
2026-01-28,周三,0:00-0:30,22
2026-01-28,周三,0:30-1:00,15
2026-01-28,周三,1:00-1:30,20
2026-01-28,周三,1:30-2:00,19
2026-01-28,周三,2:00-2:30,16
2026-01-28,周三,2:30-3:00,16
2026-01-28,周三,3:00-3:30,11
2026-01-28,周三,3:30-4:00,4
2026-01-28,周三,>4:00,2
2026-01-29,周四,0:00-0:30,17
2026-01-29,周四,0:30-1:00,9
2026-01-29,周四,1:00-1:30,21
2026-01-29,周四,1:30-2:00,26
2026-01-29,周四,2:00-2:30,25
2026-01-29,周四,2:30-3:00,20
2026-01-29,周四,3:00-3:30,10
2026-01-29,周四,3:30-4:00,9
2026-01-29,周四,>4:00,6
2026-01-30,周五,0:00-0:30,7
2026-01-30,周五,0:30-1:00,17
2026-01-30,周五,1:00-1:30,13
2026-01-30,周五,1:30-2:00,16
2026-01-30,周五,2:00-2:30,27
2026-01-30,周五,2:30-3:00,34
2026-01-30,周五,3:00-3:30,12
2026-01-30,周五,3:30-4:00,4
2026-01-30,周五,>4:00,9
2026-01-31,周六,0:00-0:30,10
2026-01-31,周六,0:30-1:00,30
2026-01-31,周六,1:00-1:30,54
2026-01-31,周六,1:30-2:00,34
2026-01-31,周六,2:00-2:30,11
2026-01-31,周六,2:30-3:00,1
2026-01-31,周六,3:00-3:30,1
2026-01-31,周六,>4:00,5
2026-02-01,周日,0:00-0:30,19
2026-02-01,周日,0:30-1:00,22
2026-02-01,周日,1:00-1:30,30
2026-02-01,周日,1:30-2:00,44
2026-02-01,周日,2:00-2:30,52
2026-02-01,周日,2:30-3:00,23
2026-02-01,周日,3:00-3:30,5
2026-02-01,周日,3:30-4:00,3
2026-02-01,周日,>4:00,5
2026-02-02,周一,0:00-0:30,22
2026-02-02,周一,0:30-1:00,42
2026-02-02,周一,1:00-1:30,36
2026-02-02,周一,1:30-2:00,27
2026-02-02,周一,2:00-2:30,5
2026-02-02,周一,2:30-3:00,1
2026-02-02,周一,>4:00,2
2026-02-03,周二,0:00-0:30,20
2026-02-03,周二,0:30-1:00,21
2026-02-03,周二,1:00-1:30,26
2026-02-03,周二,1:30-2:00,20
2026-02-03,周二,2:00-2:30,19
2026-02-03,周二,2:30-3:00,19
2026-02-03,周二,3:00-3:30,7
2026-02-03,周二,3:30-4:00,1
2026-02-03,周二,>4:00,1
2026-02-04,周三,0:00-0:30,45
2026-02-04,周三,0:30-1:00,55
2026-02-04,周三,1:00-1:30,15
2026-02-04,周三,1:30-2:00,2
2026-02-04,周三,2:00-2:30,2
2026-02-05,周四,0:00-0:30,22
2026-02-05,周四,0:30-1:00,46
2026-02-05,周四,1:00-1:30,37
2026-02-05,周四,1:30-2:00,8
2026-02-05,周四,2:00-2:30,6
2026-02-05,周四,2:30-3:00,1
2026-02-05,周四,3:30-4:00,1
2026-02-05,周四,>4:00,1
2026-02-06,周五,0:00-0:30,27
2026-02-06,周五,0:30-1:00,45
2026-02-06,周五,1:00-1:30,26
2026-02-06,周五,1:30-2:00,4
2026-02-06,周五,2:00-2:30,1
2026-02-07,周六,0:00-0:30,16
2026-02-07,周六,0:30-1:00,40
2026-02-07,周六,1:00-1:30,46
2026-02-07,周六,1:30-2:00,24
2026-02-07,周六,2:00-2:30,10
2026-02-07,周六,2:30-3:00,6
2026-02-07,周六,3:00-3:30,1
2026-02-07,周六,>4:00,3
2026-02-08,周日,0:00-0:30,10
2026-02-08,周日,0:30-1:00,27
2026-02-08,周日,1:00-1:30,33
2026-02-08,周日,1:30-2:00,29
2026-02-08,周日,2:00-2:30,12
2026-02-08,周日,2:30-3:00,16
2026-02-08,周日,3:00-3:30,15
2026-02-08,周日,3:30-4:00,2
2026-02-09,周一,0:00-0:30,15
2026-02-09,周一,0:30-1:00,20
2026-02-09,周一,1:00-1:30,42
2026-02-09,周一,1:30-2:00,31
2026-02-09,周一,2:00-2:30,13
2026-02-09,周一,2:30-3:00,4
2026-02-09,周一,3:30-4:00,1
2026-02-09,周一,>4:00,1
2026-02-10,周二,0:00-0:30,30
2026-02-10,周二,0:30-1:00,40
2026-02-10,周二,1:00-1:30,20
2026-02-10,周二,1:30-2:00,4
2026-02-10,周二,2:00-2:30,2
2026-02-10,周二,>4:00,2
2026-02-11,周三,0:00-0:30,15
2026-02-11,周三,0:30-1:00,20
2026-02-11,周三,1:00-1:30,37
2026-02-11,周三,1:30-2:00,21
2026-02-11,周三,2:00-2:30,21
2026-02-11,周三,2:30-3:00,5
2026-02-11,周三,3:00-3:30,4
2026-02-11,周三,3:30-4:00,3
2026-02-11,周三,>4:00,3
2026-02-12,周四,0:00-0:30,29
2026-02-12,周四,0:30-1:00,39
2026-02-12,周四,1:00-1:30,15
2026-02-12,周四,1:30-2:00,7
2026-02-12,周四,2:00-2:30,4
2026-02-12,周四,>4:00,1
